Area,Type,Educational Level,Count,Disability,Gender
Bihar,Rural,Primary But Below Middle,5177,Mental Retardation,Males
Bihar,Rural,Middle But Below Matric/Secondary,3105,Mental Retardation,Males
Bihar,Rural,Matric/Secondary But Below Graduate,4057,Mental Retardation,Males
Bihar,Rural,Graduate And Above,895,Mental Retardation,Males
Bihar,Urban,Illiterate,3332,Mental Retardation,Males
Bihar,Urban,Literate,3382,Mental Retardation,Males
Bihar,Urban,Literate But Below Primary,510,Mental Retardation,Males
Bihar,Urban,Primary But Below Middle,672,Mental Retardation,Males
Bihar,Urban,Middle But Below Matric/Secondary,457,Mental Retardation,Males
Bihar,Urban,Matric/Secondary But Below Graduate,932,Mental Retardation,Males
Bihar,Urban,Graduate And Above,449,Mental Retardation,Males
Sikkim,Rural,Illiterate,102,Mental Retardation,Males
Sikkim,Rural,Literate,119,Mental Retardation,Males
Sikkim,Rural,Literate But Below Primary,54,Mental Retardation,Males
Sikkim,Rural,Primary But Below Middle,31,Mental Retardation,Males
Sikkim,Rural,Middle But Below Matric/Secondary,13,Mental Retardation,Males
Sikkim,Rural,Matric/Secondary But Below Graduate,13,Mental Retardation,Males
Sikkim,Rural,Graduate And Above,2,Mental Retardation,Males
Sikkim,Urban,Illiterate,20,Mental Retardation,Males
Sikkim,Urban,Literate,33,Mental Retardation,Males
Sikkim,Urban,Literate But Below Primary,13,Mental Retardation,Males
Sikkim,Urban,Primary But Below Middle,5,Mental Retardation,Males
Sikkim,Urban,Middle But Below Matric/Secondary,2,Mental Retardation,Males
Sikkim,Urban,Matric/Secondary But Below Graduate,5,Mental Retardation,Males
Sikkim,Urban,Graduate And Above,3,Mental Retardation,Males
Arunachal Pradesh,Rural,Illiterate,297,Mental Retardation,Males
Arunachal Pradesh,Rural,Literate,215,Mental Retardation,Males
Arunachal Pradesh,Rural,Literate But Below Primary,52,Mental Retardation,Males
Arunachal Pradesh,Rural,Primary But Below Middle,47,Mental Retardation,Males
Arunachal Pradesh,Rural,Middle But Below Matric/Secondary,39,Mental Retardation,Males
Arunachal Pradesh,Rural,Matric/Secondary But Below Graduate,54,Mental Retardation,Males
Arunachal Pradesh,Rural,Graduate And Above,8,Mental Retardation,Males
Arunachal Pradesh,Urban,Illiterate,53,Mental Retardation,Males
Arunachal Pradesh,Urban,Literate,70,Mental Retardation,Males
Arunachal Pradesh,Urban,Literate But Below Primary,10,Mental Retardation,Males
Arunachal Pradesh,Urban,Primary But Below Middle,18,Mental Retardation,Males
Arunachal Pradesh,Urban,Middle But Below Matric/Secondary,11,Mental Retardation,Males
Arunachal Pradesh,Urban,Matric/Secondary But Below Graduate,18,Mental Retardation,Males
Arunachal Pradesh,Urban,Graduate And Above,7,Mental Retardation,Males
Nagaland,Rural,Illiterate,303,Mental Retardation,Males
Nagaland,Rural,Literate,196,Mental Retardation,Males
Nagaland,Rural,Literate But Below Primary,39,Mental Retardation,Males
Nagaland,Rural,Primary But Below Middle,46,Mental Retardation,Males
Nagaland,Rural,Middle But Below Matric/Secondary,52,Mental Retardation,Males
Nagaland,Rural,Matric/Secondary But Below Graduate,27,Mental Retardation,Males
Nagaland,Rural,Graduate And Above,10,Mental Retardation,Males
Nagaland,Urban,Illiterate,82,Mental Retardation,Males
Nagaland,Urban,Literate,85,Mental Retardation,Males
Nagaland,Urban,Literate But Below Primary,7,Mental Retardation,Males
Nagaland,Urban,Primary But Below Middle,22,Mental Retardation,Males
Nagaland,Urban,Middle But Below Matric/Secondary,18,Mental Retardation,Males
Nagaland,Urban,Matric/Secondary But Below Graduate,21,Mental Retardation,Males
Nagaland,Urban,Graduate And Above,12,Mental Retardation,Males
Manipur,Rural,Illiterate,842,Mental Retardation,Males
Manipur,Rural,Literate,912,Mental Retardation,Males
Manipur,Rural,Literate But Below Primary,88,Mental Retardation,Males
Manipur,Rural,Primary But Below Middle,147,Mental Retardation,Males
Manipur,Rural,Middle But Below Matric/Secondary,268,Mental Retardation,Males
Manipur,Rural,Matric/Secondary But Below Graduate,265,Mental Retardation,Males
Manipur,Rural,Graduate And Above,88,Mental Retardation,Males
Manipur,Urban,Illiterate,369,Mental Retardation,Males
Manipur,Urban,Literate,503,Mental Retardation,Males
Manipur,Urban,Literate But Below Primary,36,Mental Retardation,Males
Manipur,Urban,Primary But Below Middle,70,Mental Retardation,Males
Manipur,Urban,Middle But Below Matric/Secondary,115,Mental Retardation,Males
Manipur,Urban,Matric/Secondary But Below Graduate,150,Mental Retardation,Males
Manipur,Urban,Graduate And Above,82,Mental Retardation,Males
Mizoram,Rural,Illiterate,207,Mental Retardation,Males
Mizoram,Rural,Literate,203,Mental Retardation,Males
Mizoram,Rural,Literate But Below Primary,111,Mental Retardation,Males
Mizoram,Rural,Primary But Below Middle,55,Mental Retardation,Males
Mizoram,Rural,Middle But Below Matric/Secondary,17,Mental Retardation,Males
Mizoram,Rural,Matric/Secondary But Below Graduate,7,Mental Retardation,Males
Mizoram,Rural,Graduate And Above,1,Mental Retardation,Males
Mizoram,Urban,Illiterate,171,Mental Retardation,Males
Mizoram,Urban,Literate,262,Mental Retardation,Males
Mizoram,Urban,Literate But Below Primary,101,Mental Retardation,Males
Mizoram,Urban,Primary But Below Middle,61,Mental Retardation,Males
Mizoram,Urban,Middle But Below Matric/Secondary,49,Mental Retardation,Males
Mizoram,Urban,Matric/Secondary But Below Graduate,28,Mental Retardation,Males
Mizoram,Urban,Graduate And Above,6,Mental Retardation,Males
Tripura,Rural,Illiterate,605,Mental Retardation,Males
Tripura,Rural,Literate,1035,Mental Retardation,Males
Tripura,Rural,Literate But Below Primary,335,Mental Retardation,Males
Tripura,Rural,Primary But Below Middle,275,Mental Retardation,Males
Tripura,Rural,Middle But Below Matric/Secondary,193,Mental Retardation,Males
Tripura,Rural,Matric/Secondary But Below Graduate,146,Mental Retardation,Males
Tripura,Rural,Graduate And Above,25,Mental Retardation,Males
Tripura,Urban,Illiterate,216,Mental Retardation,Males
Tripura,Urban,Literate,502,Mental Retardation,Males
Tripura,Urban,Literate But Below Primary,128,Mental Retardation,Males
Tripura,Urban,Primary But Below Middle,103,Mental Retardation,Males
Tripura,Urban,Middle But Below Matric/Secondary,105,Mental Retardation,Males
Tripura,Urban,Matric/Secondary But Below Graduate,90,Mental Retardation,Males
Tripura,Urban,Graduate And Above,32,Mental Retardation,Males
Meghalaya,Rural,Illiterate,611,Mental Retardation,Males
Meghalaya,Rural,Literate,317,Mental Retardation,Males
Meghalaya,Rural,Literate But Below Primary,128,Mental Retardation,Males
Meghalaya,Rural,Primary But Below Middle,76,Mental Retardation,Males
Meghalaya,Rural,Middle But Below Matric/Secondary,37,Mental Retardation,Males
Meghalaya,Rural,Matric/Secondary But Below Graduate,43,Mental Retardation,Males
Meghalaya,Rural,Graduate And Above,4,Mental Retardation,Males
Meghalaya,Urban,Illiterate,180,Mental Retardation,Males
Meghalaya,Urban,Literate,127,Mental Retardation,Males
Meghalaya,Urban,Literate But Below Primary,37,Mental Retardation,Males
Meghalaya,Urban,Primary But Below Middle,18,Mental Retardation,Males
Meghalaya,Urban,Middle But Below Matric/Secondary,30,Mental Retardation,Males
Meghalaya,Urban,Matric/Secondary But Below Graduate,22,Mental Retardation,Males
Meghalaya,Urban,Graduate And Above,4,Mental Retardation,Males
Assam,Rural,Illiterate,6532,Mental Retardation,Males
Assam,Rural,Literate,5987,Mental Retardation,Males
Assam,Rural,Literate But Below Primary,1469,Mental Retardation,Males
Assam,Rural,Primary But Below Middle,1484,Mental Retardation,Males
Assam,Rural,Middle But Below Matric/Secondary,1261,Mental Retardation,Males
Assam,Rural,Matric/Secondary But Below Graduate,1132,Mental Retardation,Males
Assam,Rural,Graduate And Above,175,Mental Retardation,Males
Assam,Urban,Illiterate,866,Mental Retardation,Males
Assam,Urban,Literate,1479,Mental Retardation,Males
Assam,Urban,Literate But Below Primary,265,Mental Retardation,Males
Assam,Urban,Primary But Below Middle,312,Mental Retardation,Males
Assam,Urban,Middle But Below Matric/Secondary,316,Mental Retardation,Males
Assam,Urban,Matric/Secondary But Below Graduate,343,Mental Retardation,Males
Assam,Urban,Graduate And Above,140,Mental Retardation,Males
West Bengal,Rural,Illiterate,27427,Mental Retardation,Males
West Bengal,Rural,Literate,24048,Mental Retardation,Males
West Bengal,Rural,Literate But Below Primary,8781,Mental Retardation,Males
West Bengal,Rural,Primary But Below Middle,5691,Mental Retardation,Males
West Bengal,Rural,Middle But Below Matric/Secondary,4265,Mental Retardation,Males
West Bengal,Rural,Matric/Secondary But Below Graduate,2970,Mental Retardation,Males
West Bengal,Rural,Graduate And Above,822,Mental Retardation,Males
West Bengal,Urban,Illiterate,9786,Mental Retardation,Males
West Bengal,Urban,Literate,15009,Mental Retardation,Males
West Bengal,Urban,Literate But Below Primary,3081,Mental Retardation,Males
West Bengal,Urban,Primary But Below Middle,2798,Mental Retardation,Males
West Bengal,Urban,Middle But Below Matric/Secondary,2722,Mental Retardation,Males
West Bengal,Urban,Matric/Secondary But Below Graduate,3170,Mental Retardation,Males
West Bengal,Urban,Graduate And Above,1735,Mental Retardation,Males
Jharkhand,Rural,Illiterate,9356,Mental Retardation,Males
Jharkhand,Rural,Literate,7004,Mental Retardation,Males
Jharkhand,Rural,Literate But Below Primary,2109,Mental Retardation,Males
Jharkhand,Rural,Primary But Below Middle,2131,Mental Retardation,Males
Jharkhand,Rural,Middle But Below Matric/Secondary,1163,Mental Retardation,Males
Jharkhand,Rural,Matric/Secondary But Below Graduate,946,Mental Retardation,Males
Jharkhand,Rural,Graduate And Above,159,Mental Retardation,Males
Jharkhand,Urban,Illiterate,2533,Mental Retardation,Males
Jharkhand,Urban,Literate,2708,Mental Retardation,Males
Jharkhand,Urban,Literate But Below Primary,476,Mental Retardation,Males
Jharkhand,Urban,Primary But Below Middle,573,Mental Retardation,Males
Jharkhand,Urban,Middle But Below Matric/Secondary,472,Mental Retardation,Males
Jharkhand,Urban,Matric/Secondary But Below Graduate,678,Mental Retardation,Males
Jharkhand,Urban,Graduate And Above,292,Mental Retardation,Males
Odisha,Rural,Illiterate,15522,Mental Retardation,Males
Odisha,Rural,Literate,18588,Mental Retardation,Males
Odisha,Rural,Literate But Below Primary,5304,Mental Retardation,Males
Odisha,Rural,Primary But Below Middle,6417,Mental Retardation,Males
Odisha,Rural,Middle But Below Matric/Secondary,3261,Mental Retardation,Males
Odisha,Rural,Matric/Secondary But Below Graduate,2149,Mental Retardation,Males
Odisha,Rural,Graduate And Above,526,Mental Retardation,Males
Odisha,Urban,Illiterate,2583,Mental Retardation,Males
Odisha,Urban,Literate,3627,Mental Retardation,Males
Odisha,Urban,Literate But Below Primary,656,Mental Retardation,Males
Odisha,Urban,Primary But Below Middle,937,Mental Retardation,Males
Odisha,Urban,Middle But Below Matric/Secondary,622,Mental Retardation,Males
Odisha,Urban,Matric/Secondary But Below Graduate,747,Mental Retardation,Males
Odisha,Urban,Graduate And Above,380,Mental Retardation,Males
Chhattisgarh,Rural,Illiterate,6866,Mental Retardation,Males
Chhattisgarh,Rural,Literate,6413,Mental Retardation,Males
Chhattisgarh,Rural,Literate But Below Primary,2798,Mental Retardation,Males
Chhattisgarh,Rural,Primary But Below Middle,1831,Mental Retardation,Males
Chhattisgarh,Rural,Middle But Below Matric/Secondary,866,Mental Retardation,Males
Chhattisgarh,Rural,Matric/Secondary But Below Graduate,589,Mental Retardation,Males
Chhattisgarh,Rural,Graduate And Above,78,Mental Retardation,Males
Chhattisgarh,Urban,Illiterate,1908,Mental Retardation,Males
Chhattisgarh,Urban,Literate,2375,Mental Retardation,Males
Chhattisgarh,Urban,Literate But Below Primary,616,Mental Retardation,Males
Chhattisgarh,Urban,Primary But Below Middle,604,Mental Retardation,Males
Chhattisgarh,Urban,Middle But Below Matric/Secondary,399,Mental Retardation,Males
Chhattisgarh,Urban,Matric/Secondary But Below Graduate,467,Mental Retardation,Males
Chhattisgarh,Urban,Graduate And Above,152,Mental Retardation,Males
Madhya Pradesh,Rural,Illiterate,16449,Mental Retardation,Males
Madhya Pradesh,Rural,Literate,14631,Mental Retardation,Males
Madhya Pradesh,Rural,Literate But Below Primary,5252,Mental Retardation,Males
Madhya Pradesh,Rural,Primary But Below Middle,4343,Mental Retardation,Males
Madhya Pradesh,Rural,Middle But Below Matric/Secondary,2275,Mental Retardation,Males
Madhya Pradesh,Rural,Matric/Secondary But Below Graduate,1473,Mental Retardation,Males
Madhya Pradesh,Rural,Graduate And Above,264,Mental Retardation,Males
Madhya Pradesh,Urban,Illiterate,7314,Mental Retardation,Males
Madhya Pradesh,Urban,Literate,8177,Mental Retardation,Males
Madhya Pradesh,Urban,Literate But Below Primary,1687,Mental Retardation,Males
Madhya Pradesh,Urban,Primary But Below Middle,2026,Mental Retardation,Males
Madhya Pradesh,Urban,Middle But Below Matric/Secondary,1462,Mental Retardation,Males
Madhya Pradesh,Urban,Matric/Secondary But Below Graduate,1573,Mental Retardation,Males
Madhya Pradesh,Urban,Graduate And Above,648,Mental Retardation,Males
Gujarat,Rural,Illiterate,11841,Mental Retardation,Males
Gujarat,Rural,Literate,11520,Mental Retardation,Males
Gujarat,Rural,Literate But Below Primary,5043,Mental Retardation,Males
Gujarat,Rural,Primary But Below Middle,3711,Mental Retardation,Males
Gujarat,Rural,Middle But Below Matric/Secondary,1103,Mental Retardation,Males
Gujarat,Rural,Matric/Secondary But Below Graduate,680,Mental Retardation,Males
Gujarat,Rural,Graduate And Above,59,Mental Retardation,Males
Gujarat,Urban,Illiterate,8500,Mental Retardation,Males
Gujarat,Urban,Literate,7448,Mental Retardation,Males
Gujarat,Urban,Literate But Below Primary,1861,Mental Retardation,Males
Gujarat,Urban,Primary But Below Middle,1787,Mental Retardation,Males
Gujarat,Urban,Middle But Below Matric/Secondary,1055,Mental Retardation,Males
Gujarat,Urban,Matric/Secondary But Below Graduate,1114,Mental Retardation,Males
Gujarat,Urban,Graduate And Above,380,Mental Retardation,Males
Daman & Diu,Rural,Illiterate,24,Mental Retardation,Males
Daman & Diu,Rural,Literate,13,Mental Retardation,Males
Daman & Diu,Rural,Literate But Below Primary,7,Mental Retardation,Males
Daman & Diu,Rural,Primary But Below Middle,1,Mental Retardation,Males
Daman & Diu,Rural,Middle But Below Matric/Secondary,1,Mental Retardation,Males
Daman & Diu,Rural,Matric/Secondary But Below Graduate,2,Mental Retardation,Males
Daman & Diu,Rural,Graduate And Above,0,Mental Retardation,Males
Daman & Diu,Urban,Illiterate,42,Mental Retardation,Males
Daman & Diu,Urban,Literate,19,Mental Retardation,Males
Daman & Diu,Urban,Literate But Below Primary,7,Mental Retardation,Males
Daman & Diu,Urban,Primary But Below Middle,2,Mental Retardation,Males
Daman & Diu,Urban,Middle But Below Matric/Secondary,2,Mental Retardation,Males
Daman & Diu,Urban,Matric/Secondary But Below Graduate,2,Mental Retardation,Males
Daman & Diu,Urban,Graduate And Above,0,Mental Retardation,Males
Dadra & Nagar Haveli,Rural,Illiterate,44,Mental Retardation,Males
Dadra & Nagar Haveli,Rural,Literate,23,Mental Retardation,Males
Dadra & Nagar Haveli,Rural,Literate But Below Primary,15,Mental Retardation,Males
Dadra & Nagar Haveli,Rural,Primary But Below Middle,4,Mental Retardation,Males
Dadra & Nagar Haveli,Rural,Middle But Below Matric/Secondary,0,Mental Retardation,Males
Dadra & Nagar Haveli,Rural,Matric/Secondary But Below Graduate,0,Mental Retardation,Males
Dadra & Nagar Haveli,Rural,Graduate And Above,0,Mental Retardation,Males
Dadra & Nagar Haveli,Urban,Illiterate,11,Mental Retardation,Males
Dadra & Nagar Haveli,Urban,Literate,17,Mental Retardation,Males
Dadra & Nagar Haveli,Urban,Literate But Below Primary,6,Mental Retardation,Males
Dadra & Nagar Haveli,Urban,Primary But Below Middle,5,Mental Retardation,Males
Dadra & Nagar Haveli,Urban,Middle But Below Matric/Secondary,1,Mental Retardation,Males
Dadra & Nagar Haveli,Urban,Matric/Secondary But Below Graduate,0,Mental Retardation,Males
Dadra & Nagar Haveli,Urban,Graduate And Above,0,Mental Retardation,Males
Maharashtra,Rural,Illiterate,25263,Mental Retardation,Males
Maharashtra,Rural,Literate,25902,Mental Retardation,Males
Maharashtra,Rural,Literate But Below Primary,10660,Mental Retardation,Males
Maharashtra,Rural,Primary But Below Middle,5635,Mental Retardation,Males
Maharashtra,Rural,Middle But Below Matric/Secondary,2812,Mental Retardation,Males
Maharashtra,Rural,Matric/Secondary But Below Graduate,3092,Mental Retardation,Males
